Date;High price;Low price;Closing price
1989-09-07;213.54;213.54;213.54
1989-09-08;215.38;215.38;215.38
1989-09-11;214.5;214.5;214.5
1989-09-12;213.03;213.03;213.03
1989-09-13;211.13;211.13;211.13
1989-09-14;209.77;209.77;209.77
1989-09-15;210.81;210.81;210.81
1989-09-18;209.51;209.51;209.51
1989-09-19;207.54;207.54;207.54
1989-09-20;206.06;206.06;206.06
1989-09-21;207.95;207.95;207.95
1989-09-22;206.95;206.95;206.95
1989-09-25;204.45;204.45;204.45
1989-09-26;204.73;204.73;204.73
1989-09-27;206.31;206.31;206.31
1989-09-28;207.93;207.93;207.93
1989-09-29;208.83;208.83;208.83
1989-10-02;208.55;208.55;208.55
1989-10-03;208.79;208.79;208.79
1989-10-04;210.84;210.84;210.84
1989-10-05;210.45;210.45;210.45
1989-10-06;211.07;211.07;211.07
1989-10-09;211.42;211.42;211.42
1989-10-10;212.06;212.06;212.06
1989-10-11;213.37;213.37;213.37
1989-10-12;212.85;212.85;212.85
1989-10-13;212.41;212.41;212.41
1989-10-16;197.08;197.08;197.08
1989-10-17;203.06;203.06;203.06
1989-10-18;203.35;203.35;203.35
1989-10-19;206.89;206.89;206.89
1989-10-20;206.87;206.87;206.87
1989-10-23;204.92;204.92;204.92
1989-10-24;202.8;202.8;202.8
1989-10-25;200.46;200.46;200.46
1989-10-26;201.37;201.37;201.37
1989-10-27;199.74;199.74;199.74
1989-10-30;197.62;197.62;197.62
1989-10-31;195.01;195.01;195.01
1989-11-01;197.52;197.52;197.52
1989-11-02;198.47;198.47;198.47
1989-11-03;196.94;196.94;196.94
1989-11-06;197.13;197.13;197.13
1989-11-07;195.52;195.52;195.52
1989-11-08;197.55;197.55;197.55
1989-11-09;199.3;199.3;199.3
1989-11-10;198.04;198.04;198.04
1989-11-13;197.99;197.99;197.99
1989-11-14;193.98;193.98;193.98
1989-11-15;190.46;190.46;190.46
1989-11-16;190.45;190.45;190.45
1989-11-17;186.25;186.25;186.25
1989-11-20;187.35;187.35;187.35
1989-11-21;184.76;184.76;184.76
1989-11-22;181.74;181.74;181.74
1989-11-23;182.54;182.54;182.54
1989-11-24;182.42;182.42;182.42
1989-11-27;184.03;184.03;184.03
1989-11-28;187.93;187.93;187.93
1989-11-29;190.41;190.41;190.41
1989-11-30;191.26;191.26;191.26
1989-12-01;189.21;189.21;189.21
1989-12-04;187.84;187.84;187.84
1989-12-05;188.87;188.87;188.87
1989-12-06;190.49;190.49;190.49
1989-12-07;191.79;191.79;191.79
1989-12-08;194.69;194.69;194.69
1989-12-11;195.68;195.68;195.68
1989-12-12;197.49;197.49;197.49
1989-12-13;200.64;200.64;200.64
1989-12-14;201.2;201.2;201.2
1989-12-15;202.44;202.44;202.44
1989-12-18;200.61;200.61;200.61
1989-12-19;200.6;200.6;200.6
1989-12-20;201.59;201.59;201.59
1989-12-21;201.83;201.83;201.83
1989-12-22;201.28;201.28;201.28
1989-12-27;203.91;203.91;203.91
1989-12-28;207.85;207.85;207.85
1989-12-29;208.48;208.48;208.48
1990-01-02;206.69;206.69;206.69
1990-01-03;208.44;208.44;208.44
1990-01-04;211.82;211.82;211.82
1990-01-05;214.36;214.36;214.36
1990-01-08;215.62;215.62;215.62
1990-01-09;219.73;219.73;219.73
1990-01-10;218.96;218.96;218.96
1990-01-11;219.22;219.22;219.22
1990-01-12;218.96;218.96;218.96
1990-01-15;215.52;215.52;215.52
1990-01-16;211.77;211.77;211.77
1990-01-17;215.81;215.81;215.81
1990-01-18;212.97;212.97;212.97
1990-01-19;210.32;210.32;210.32
1990-01-22;207.82;207.82;207.82
1990-01-23;206.92;206.92;206.92
1990-01-24;202.71;202.71;202.71
1990-01-25;206.58;206.58;206.58
1990-01-26;206.98;206.98;206.98
1990-01-29;207.19;207.19;207.19
1990-01-30;207.19;207.19;207.19
1990-01-31;209.26;209.26;209.26
1990-02-01;211.09;211.09;211.09
1990-02-02;213.01;213.01;213.01
1990-02-05;214.02;214.02;214.02
1990-02-06;212.79;212.79;212.79
1990-02-07;210.21;210.21;210.21
1990-02-08;210.38;210.38;210.38
1990-02-09;209.13;209.13;209.13
1990-02-12;205.46;205.46;205.46
1990-02-13;200.21;200.21;200.21
1990-02-14;198.42;198.42;198.42
1990-02-15;194.34;194.34;194.34
1990-02-16;196.93;196.93;196.93
1990-02-19;192.25;192.25;192.25
1990-02-20;189.47;189.47;189.47
1990-02-21;188.78;188.78;188.78
1990-02-22;194.08;194.08;194.08
1990-02-23;193.33;193.33;193.33
1990-02-26;191.9;191.9;191.9
1990-02-27;194.91;194.91;194.91
1990-02-28;195.72;195.72;195.72
1990-03-01;193.97;193.97;193.97
1990-03-02;193.21;193.21;193.21
1990-03-05;192.97;192.97;192.97
1990-03-06;193.58;193.58;193.58
1990-03-07;193.15;193.15;193.15
1990-03-08;191.91;191.91;191.91
1990-03-09;192;192;192
1990-03-12;190.95;190.95;190.95
1990-03-13;189.67;189.67;189.67
1990-03-14;189.68;189.68;189.68
1990-03-15;190.2;190.2;190.2
1990-03-16;189.71;189.71;189.71
1990-03-19;187.81;187.81;187.81
1990-03-20;188.76;188.76;188.76
1990-03-21;190.69;190.69;190.69
1990-03-22;191.03;191.03;191.03
1990-03-23;190.69;190.69;190.69
1990-03-26;191.08;191.08;191.08
1990-03-27;190.6;190.6;190.6
1990-03-28;190;190;190
1990-03-29;189.07;189.07;189.07
1990-03-30;187.88;187.88;187.88
1990-04-02;184.99;184.99;184.99
1990-04-03;186.27;186.27;186.27
1990-04-04;187.36;187.36;187.36
1990-04-05;187.3;187.3;187.3
1990-04-06;189.2;189.2;189.2
1990-04-09;189.68;189.68;189.68
1990-04-10;189.55;189.55;189.55
1990-04-11;188.9;188.9;188.9
1990-04-12;188.92;188.92;188.92
1990-04-17;190.67;190.67;190.67
1990-04-18;192.77;192.77;192.77
1990-04-19;193.51;193.51;193.51
1990-04-20;196.06;196.06;196.06
1990-04-23;196;196;196
1990-04-24;193.91;193.91;193.91
1990-04-25;193.56;193.56;193.56
1990-04-26;194.38;194.38;194.38
1990-04-27;192.95;192.95;192.95
1990-04-30;190.89;190.89;190.89
1990-05-02;191.26;191.26;191.26
1990-05-03;191.79;191.79;191.79
1990-05-04;192.95;192.95;192.95
1990-05-07;194.41;194.41;194.41
1990-05-08;195.03;195.03;195.03
1990-05-09;198.74;198.74;198.74
1990-05-10;200.82;200.82;200.82
1990-05-11;203.77;203.77;203.77
1990-05-14;206.1;206.1;206.1
1990-05-15;205.45;205.45;205.45
1990-05-16;203.43;203.43;203.43
1990-05-17;206.19;206.19;206.19
1990-05-18;206.99;206.99;206.99
1990-05-21;207.54;207.54;207.54
1990-05-22;208.63;208.63;208.63
1990-05-23;210.15;210.15;210.15
1990-05-25;213.06;213.06;213.06
1990-05-28;216.23;216.23;216.23
1990-05-29;213.9;213.9;213.9
1990-05-30;214.6;214.6;214.6
1990-05-31;215.52;215.52;215.52
1990-06-01;216.26;216.26;216.26
1990-06-05;220.7;220.7;220.7
1990-06-06;218.44;218.44;218.44
1990-06-07;217.94;217.94;217.94
1990-06-08;218.8;218.8;218.8
1990-06-11;217.55;217.55;217.55
1990-06-12;218.23;218.23;218.23
1990-06-13;217.11;217.11;217.11
1990-06-14;215.79;215.79;215.79
1990-06-15;216.93;216.93;216.93
1990-06-18;217.38;217.38;217.38
1990-06-19;216.67;216.67;216.67
1990-06-20;218.45;218.45;218.45
1990-06-21;219.73;219.73;219.73
1990-06-25;220.71;220.71;220.71
1990-06-26;221.7;221.7;221.7
1990-06-27;222.91;222.91;222.91
1990-06-28;225.19;225.19;225.19
1990-06-29;225.71;225.71;225.71
1990-07-02;226.19;226.19;226.19
1990-07-03;228.76;228.76;228.76
1990-07-04;230.93;230.93;230.93
1990-07-05;230.81;230.81;230.81
1990-07-06;230.26;230.26;230.26
1990-07-09;230.03;230.03;230.03
1990-07-10;230.15;230.15;230.15
1990-07-11;229.32;229.32;229.32
1990-07-12;230.07;230.07;230.07
1990-07-13;230.2;230.2;230.2
1990-07-16;229.15;229.15;229.15
1990-07-17;229.17;229.17;229.17
1990-07-18;228.4;228.4;228.4
1990-07-19;228.66;228.66;228.66
1990-07-20;228.68;228.68;228.68
1990-07-23;227.37;227.37;227.37
1990-07-24;225.26;225.26;225.26
1990-07-25;225.67;225.67;225.67
1990-07-26;225.84;225.84;225.84
1990-07-27;226.63;226.63;226.63
1990-07-30;225.14;225.14;225.14
1990-07-31;227.87;227.87;227.87
1990-08-01;228.86;228.86;228.86
1990-08-02;224.66;224.66;224.66
1990-08-03;223.71;223.71;223.71
1990-08-06;211.46;211.46;211.46
1990-08-07;212.69;212.69;212.69
1990-08-08;209.54;209.54;209.54
1990-08-09;212.6;212.6;212.6
1990-08-10;212.53;212.53;212.53
1990-08-13;207.09;207.09;207.09
1990-08-14;209.21;209.21;209.21
1990-08-15;209.65;209.65;209.65
1990-08-16;207.59;207.59;207.59
1990-08-17;200.72;200.72;200.72
1990-08-20;196.09;196.09;196.09
1990-08-21;190.16;190.16;190.16
1990-08-22;189.58;189.58;189.58
1990-08-23;181.67;181.67;181.67
1990-08-24;184.68;184.68;184.68
1990-08-27;195.29;195.29;195.29
1990-08-28;195.51;195.51;195.51
1990-08-29;197.79;197.79;197.79
1990-08-30;199.2;199.2;199.2
1990-08-31;197.02;197.02;197.02
1990-09-03;195.21;195.21;195.21
1990-09-04;191.4;191.4;191.4
1990-09-05;191.55;191.55;191.55
1990-09-06;190.6;190.6;190.6
1990-09-07;190.71;190.71;190.71
1990-09-10;192.22;192.22;192.22
1990-09-11;190.59;190.59;190.59
1990-09-12;191.29;191.29;191.29
1990-09-13;191.35;191.35;191.35
1990-09-14;190.06;190.06;190.06
1990-09-17;187.55;187.55;187.55
1990-09-18;182.41;182.41;182.41
1990-09-19;182.73;182.73;182.73
1990-09-20;182.04;182.04;182.04
1990-09-21;178.26;178.26;178.26
1990-09-24;172.14;172.14;172.14
1990-09-25;165.92;165.92;165.92
1990-09-26;161.91;161.91;161.91
1990-09-27;158.01;158.01;158.01
1990-09-28;151.13;151.13;151.13
1990-10-01;161.66;161.66;161.66
1990-10-02;170.87;170.87;170.87
1990-10-03;166.09;166.09;166.09
1990-10-04;167.2;167.2;167.2
1990-10-05;163.54;163.54;163.54
1990-10-08;168.94;168.94;168.94
1990-10-09;168.14;168.14;168.14
1990-10-10;165.87;165.87;165.87
1990-10-11;165.51;165.51;165.51
1990-10-12;164.4;164.4;164.4
1990-10-15;164.89;164.89;164.89
1990-10-16;163.26;163.26;163.26
1990-10-17;156.3;156.3;156.3
1990-10-18;157.38;157.38;157.38
1990-10-19;157.23;157.23;157.23
1990-10-22;162.09;162.09;162.09
1990-10-23;164.01;164.01;164.01
1990-10-24;162.26;162.26;162.26
1990-10-25;163.05;163.05;163.05
1990-10-26;161.09;161.09;161.09
1990-10-29;159.16;159.16;159.16
1990-10-30;156.42;156.42;156.42
1990-10-31;155.46;155.46;155.46
1990-11-01;153.98;153.98;153.98
1990-11-02;153.77;153.77;153.77
1990-11-05;153.27;153.27;153.27
1990-11-06;153.11;153.11;153.11
1990-11-07;150.25;150.25;150.25
1990-11-08;147.98;147.98;147.98
1990-11-09;147.95;147.95;147.95
1990-11-12;149.67;149.67;149.67
1990-11-13;152.94;152.94;152.94
1990-11-14;150.2;150.2;150.2
1990-11-15;150.91;150.91;150.91
1990-11-16;150.87;150.87;150.87
1990-11-19;150.21;150.21;150.21
1990-11-20;148.38;148.38;148.38
1990-11-21;146.56;146.56;146.56
1990-11-22;144.89;144.89;144.89
1990-11-23;142.46;142.46;142.46
1990-11-26;140.93;140.93;140.93
1990-11-27;139.28;139.28;139.28
1990-11-28;141.32;141.32;141.32
1990-11-29;142.07;142.07;142.07
1990-11-30;144.89;144.89;144.89
1990-12-03;152.33;152.33;152.33
1990-12-04;152.01;152.01;152.01
1990-12-05;152.74;152.74;152.74
1990-12-06;157.98;157.98;157.98
1990-12-07;158.19;158.19;158.19
1990-12-10;158.53;158.53;158.53
1990-12-11;156.36;156.36;156.36
1990-12-12;154.63;154.63;154.63
1990-12-13;155.67;155.67;155.67
1990-12-14;154.9;154.9;154.9
1990-12-17;151.49;151.49;151.49
1990-12-18;150.64;150.64;150.64
1990-12-19;152.51;152.51;152.51
1990-12-20;148.87;148.87;148.87
1990-12-21;149.22;149.22;149.22
1990-12-27;148.74;148.74;148.74
1990-12-28;150.33;150.33;150.33
1991-01-02;145.19;145.19;145.19
1991-01-03;145.18;145.18;145.18
1991-01-04;144.35;144.35;144.35
1991-01-07;140.48;140.48;140.48
1991-01-08;138.25;138.25;138.25
1991-01-09;141.79;141.79;141.79
1991-01-10;141.92;141.92;141.92
1991-01-11;143.38;143.38;143.38
1991-01-14;139.12;139.12;139.12
1991-01-15;139.72;139.72;139.72
1991-01-16;141.72;141.72;141.72
1991-01-17;152.71;152.71;152.71
1991-01-18;152.54;152.54;152.54
1991-01-21;149.62;149.62;149.62
1991-01-22;151.57;151.57;151.57
1991-01-23;153.55;153.55;153.55
1991-01-24;155.72;155.72;155.72
1991-01-25;157.31;157.31;157.31
1991-01-28;164.41;164.41;164.41
1991-01-29;167.35;167.35;167.35
1991-01-30;168.85;168.85;168.85
1991-01-31;168.69;168.69;168.69
1991-02-01;169.7;169.7;169.7
1991-02-04;171.75;171.75;171.75
1991-02-05;171.07;171.07;171.07
1991-02-06;169.67;169.67;169.67
1991-02-07;164.94;164.94;164.94
1991-02-08;168.17;168.17;168.17
1991-02-11;167.79;167.79;167.79
1991-02-12;167.49;167.49;167.49
1991-02-13;166.64;166.64;166.64
1991-02-14;166.77;166.77;166.77
1991-02-15;171.3;171.3;171.3
1991-02-18;173.38;173.38;173.38
1991-02-19;175.8;175.8;175.8
1991-02-20;176.35;176.35;176.35
1991-02-21;176.19;176.19;176.19
1991-02-22;178.87;178.87;178.87
1991-02-25;183.56;183.56;183.56
1991-02-26;185.99;185.99;185.99
1991-02-27;186.96;186.96;186.96
1991-02-28;188.46;188.46;188.46
1991-03-01;187.3;187.3;187.3
1991-03-04;188.02;188.02;188.02
1991-03-05;189.5;189.5;189.5
1991-03-06;193.9;193.9;193.9
1991-03-07;196.3;196.3;196.3
1991-03-08;196.36;196.36;196.36
1991-03-11;196.02;196.02;196.02
1991-03-12;194.78;194.78;194.78
1991-03-13;195.91;195.91;195.91
1991-03-14;197.17;197.17;197.17
1991-03-15;198.33;198.33;198.33
1991-03-18;199.6;199.6;199.6
1991-03-19;193.65;193.65;193.65
1991-03-20;193.28;193.28;193.28
1991-03-21;193.61;193.61;193.61
1991-03-22;192.98;192.98;192.98
1991-03-25;191.85;191.85;191.85
1991-03-26;190.89;190.89;190.89
1991-03-27;193.23;193.23;193.23
1991-03-28;193.29;193.29;193.29
1991-04-02;193.03;193.03;193.03
1991-04-03;196.99;196.99;196.99
1991-04-04;197.14;197.14;197.14
1991-04-05;195.56;195.56;195.56
1991-04-08;193.29;193.29;193.29
1991-04-09;191.27;191.27;191.27
1991-04-10;190.03;190.03;190.03
1991-04-11;190.27;190.27;190.27
1991-04-12;192.78;192.78;192.78
1991-04-15;193.02;193.02;193.02
1991-04-16;192.11;192.11;192.11
1991-04-17;191.21;191.21;191.21
1991-04-18;190.62;190.62;190.62
1991-04-19;188.06;188.06;188.06
1991-04-22;185.51;185.51;185.51
1991-04-23;187.3;187.3;187.3
1991-04-24;187.37;187.37;187.37
1991-04-25;187.08;187.08;187.08
1991-04-26;186.37;186.37;186.37
1991-04-29;184.89;184.89;184.89
1991-04-30;184.1;184.1;184.1
1991-05-02;184.83;184.83;184.83
1991-05-03;184.26;184.26;184.26
1991-05-06;182.95;182.95;182.95
1991-05-07;182.94;182.94;182.94
1991-05-08;182.2;182.2;182.2
1991-05-10;184.18;184.18;184.18
1991-05-13;182.77;182.77;182.77
1991-05-14;183.45;183.45;183.45
1991-05-15;182.36;182.36;182.36
1991-05-16;182.43;182.43;182.43
1991-05-17;184.34;184.34;184.34
1991-05-21;190.94;190.94;190.94
1991-05-22;190.61;190.61;190.61
1991-05-23;191.88;191.88;191.88
1991-05-24;194.56;194.56;194.56
1991-05-27;197.33;197.33;197.33
1991-05-28;198.04;198.04;198.04
1991-05-29;199.4;199.4;199.4
1991-05-30;198.67;198.67;198.67
1991-05-31;200.19;200.19;200.19
1991-06-03;205.48;205.48;205.48
1991-06-04;204.37;204.37;204.37
1991-06-05;204.49;204.49;204.49
1991-06-06;203.93;203.93;203.93
1991-06-07;203.47;203.47;203.47
1991-06-10;202.85;202.85;202.85
1991-06-11;201.44;201.44;201.44
1991-06-12;202.36;202.36;202.36
1991-06-13;202.15;202.15;202.15
1991-06-14;201.29;201.29;201.29
1991-06-17;203.3;203.3;203.3
1991-06-18;204.28;204.28;204.28
1991-06-19;204.68;204.68;204.68
1991-06-20;203.89;203.89;203.89
1991-06-24;203.37;203.37;203.37
1991-06-25;201.88;201.88;201.88
1991-06-26;202.27;202.27;202.27
1991-06-27;203.44;203.44;203.44
1991-06-28;203.51;203.51;203.51
1991-07-01;203.52;203.52;203.52
1991-07-02;204.84;204.84;204.84
1991-07-03;204.26;204.26;204.26
1991-07-04;203.99;203.99;203.99
1991-07-05;204.24;204.24;204.24
1991-07-08;203.23;203.23;203.23
1991-07-09;204.64;204.64;204.64
1991-07-10;206.9;206.9;206.9
1991-07-11;208.99;208.99;208.99
1991-07-12;208;208;208
1991-07-15;207.92;207.92;207.92
1991-07-16;208.57;208.57;208.57
1991-07-17;207.18;207.18;207.18
1991-07-18;207.16;207.16;207.16
1991-07-19;207.53;207.53;207.53
1991-07-22;206.81;206.81;206.81
1991-07-23;206.09;206.09;206.09
1991-07-24;204.02;204.02;204.02
1991-07-25;200.75;200.75;200.75
1991-07-26;199.9;199.9;199.9
1991-07-29;200.9;200.9;200.9
1991-07-30;202;202;202
1991-07-31;203.56;203.56;203.56
1991-08-01;205.53;205.53;205.53
1991-08-02;204.7;204.7;204.7
1991-08-05;202.86;202.86;202.86
1991-08-06;198.68;198.68;198.68
1991-08-07;196.41;196.41;196.41
1991-08-08;198.12;198.12;198.12
1991-08-09;199.53;199.53;199.53
1991-08-12;199.4;199.4;199.4
1991-08-13;199.75;199.75;199.75
1991-08-14;201.76;201.76;201.76
1991-08-15;202.83;202.83;202.83
1991-08-16;201.87;201.87;201.87
1991-08-19;188.81;188.81;188.81
1991-08-20;193.56;193.56;193.56
1991-08-21;199.39;199.39;199.39
1991-08-22;199.29;199.29;199.29
1991-08-23;197.26;197.26;197.26
1991-08-26;200.49;200.49;200.49
1991-08-27;198.6;198.6;198.6
1991-08-28;199.87;199.87;199.87
1991-08-29;201.24;201.24;201.24
1991-08-30;201.94;201.94;201.94
1991-09-02;200.92;200.92;200.92
1991-09-03;199.55;199.55;199.55
1991-09-04;195.68;195.68;195.68
1991-09-05;195.87;195.87;195.87
1991-09-06;194.84;194.84;194.84
1991-09-09;195.46;195.46;195.46
1991-09-10;198.23;198.23;198.23
1991-09-11;200.13;200.13;200.13
1991-09-12;201.81;201.81;201.81
1991-09-13;200.36;200.36;200.36
1991-09-16;198.59;198.59;198.59
1991-09-17;199;199;199
1991-09-18;198.33;198.33;198.33
1991-09-19;196.63;196.63;196.63
1991-09-20;195.34;195.34;195.34
1991-09-23;195.73;195.73;195.73
1991-09-24;195.06;195.06;195.06
1991-09-25;194.01;194.01;194.01
1991-09-26;190.27;190.27;190.27
1991-09-27;187.4;187.4;187.4
1991-09-30;188.12;188.12;188.12
1991-10-01;188.27;188.27;188.27
1991-10-02;186.31;186.31;186.31
1991-10-03;188.91;188.91;188.91
1991-10-04;187.25;187.25;187.25
1991-10-07;184.22;184.22;184.22
1991-10-08;181.23;181.23;181.23
1991-10-09;182.29;182.29;182.29
1991-10-10;180.92;180.92;180.92
1991-10-11;181.55;181.55;181.55
1991-10-14;179.94;179.94;179.94
1991-10-15;176.26;176.26;176.26
1991-10-16;178.47;178.47;178.47
1991-10-17;178.39;178.39;178.39
1991-10-18;180.66;180.66;180.66
1991-10-21;183.06;183.06;183.06
1991-10-22;182.57;182.57;182.57
1991-10-23;182.65;182.65;182.65
1991-10-24;183.18;183.18;183.18
1991-10-25;182.42;182.42;182.42
1991-10-28;182.77;182.77;182.77
1991-10-29;184.58;184.58;184.58
1991-10-30;185.98;185.98;185.98
1991-10-31;186.04;186.04;186.04
1991-11-01;185.88;185.88;185.88
1991-11-04;185.64;185.64;185.64
1991-11-05;185.44;185.44;185.44
1991-11-06;184.47;184.47;184.47
1991-11-07;183.04;183.04;183.04
1991-11-08;182.47;182.47;182.47
1991-11-11;183.34;183.34;183.34
1991-11-12;182.39;182.39;182.39
1991-11-13;182.15;182.15;182.15
1991-11-14;177.94;177.94;177.94
1991-11-15;176.66;176.66;176.66
1991-11-18;172.05;172.05;172.05
1991-11-19;171.03;171.03;171.03
1991-11-20;170.8;170.8;170.8
1991-11-21;171.65;171.65;171.65
1991-11-22;168.53;168.53;168.53
1991-11-25;165.98;165.98;165.98
1991-11-26;169.46;169.46;169.46
1991-11-27;168.54;168.54;168.54
1991-11-28;169.71;169.71;169.71
1991-11-29;171.1;171.1;171.1
1991-12-02;167.14;167.14;167.14
1991-12-03;167.49;167.49;167.49
1991-12-04;166.66;166.66;166.66
1991-12-05;164.26;164.26;164.26
1991-12-06;166.9;166.9;166.9
1991-12-09;164.53;164.53;164.53
1991-12-10;163.95;163.95;163.95
1991-12-11;162.96;162.96;162.96
1991-12-12;163;163;163
1991-12-13;163.71;163.71;163.71
1991-12-16;160.72;160.72;160.72
1991-12-17;161.2;161.2;161.2
1991-12-18;161.65;161.65;161.65
1991-12-19;158.16;158.16;158.16
1991-12-20;157.13;157.13;157.13
1991-12-23;158.93;158.93;158.93
1991-12-27;165.74;165.74;165.74
1991-12-30;166.88;166.88;166.88
1992-01-02;166.19;166.19;166.19
1992-01-03;167.32;167.32;167.32
1992-01-07;168.06;168.06;168.06
1992-01-08;168.16;168.16;168.16
1992-01-09;171.53;171.53;171.53
1992-01-10;172.29;172.29;172.29
1992-01-13;172.55;172.55;172.55
1992-01-14;172.51;172.51;172.51
1992-01-15;176.27;176.27;176.27
1992-01-16;177.57;177.57;177.57
1992-01-17;177.83;177.83;177.83
1992-01-20;178.64;178.64;178.64
1992-01-21;176.51;176.51;176.51
1992-01-22;175.41;175.41;175.41
1992-01-23;177.75;177.75;177.75
1992-01-24;178.78;178.78;178.78
1992-01-27;179.58;179.58;179.58
1992-01-28;178.65;178.65;178.65
1992-01-29;176.66;176.66;176.66
1992-01-30;175.49;175.49;175.49
1992-01-31;176;176;176
1992-02-03;174.33;174.33;174.33
1992-02-04;176.15;176.15;176.15
1992-02-05;178.32;178.32;178.32
1992-02-06;176.53;176.53;176.53
1992-02-07;176.43;176.43;176.43
1992-02-10;173.92;173.92;173.92
1992-02-11;175.38;175.38;175.38
1992-02-12;174.5;174.5;174.5
1992-02-13;173.43;173.43;173.43
1992-02-14;171.44;171.44;171.44
1992-02-17;172.06;172.06;172.06
1992-02-18;171.73;171.73;171.73
1992-02-19;170.34;170.34;170.34
1992-02-20;169.35;169.35;169.35
1992-02-21;170.56;170.56;170.56
1992-02-24;171.22;171.22;171.22
1992-02-25;170.47;170.47;170.47
1992-02-26;171.27;171.27;171.27
1992-02-27;172.93;172.93;172.93
1992-02-28;174.1;174.1;174.1
1992-03-02;176.01;176.01;176.01
1992-03-03;177.61;177.61;177.61
1992-03-04;179.14;179.14;179.14
1992-03-05;179.08;179.08;179.08
1992-03-06;179.74;179.74;179.74
1992-03-09;179.65;179.65;179.65
1992-03-10;179.58;179.58;179.58
1992-03-11;178.84;178.84;178.84
1992-03-12;176.76;176.76;176.76
1992-03-13;179.1;179.1;179.1
1992-03-16;179.43;179.43;179.43
1992-03-17;179.49;179.49;179.49
1992-03-18;182.73;182.73;182.73
1992-03-19;183.71;183.71;183.71
1992-03-20;183.61;183.61;183.61
1992-03-23;181.9;181.9;181.9
1992-03-24;182.43;182.43;182.43
1992-03-25;184.39;184.39;184.39
1992-03-26;182.63;182.63;182.63
1992-03-27;183.16;183.16;183.16
1992-03-30;182.14;182.14;182.14
1992-03-31;181.74;181.74;181.74
1992-04-01;180.58;180.58;180.58
1992-04-02;180.47;180.47;180.47
1992-04-03;177.45;177.45;177.45
1992-04-06;180.34;180.34;180.34
1992-04-07;179.41;179.41;179.41
1992-04-08;176.24;176.24;176.24
1992-04-09;174.59;174.59;174.59
1992-04-10;177.48;177.48;177.48
1992-04-13;175.99;175.99;175.99
1992-04-14;177.35;177.35;177.35
1992-04-15;179.68;179.68;179.68
1992-04-16;180.48;180.48;180.48
1992-04-21;179.64;179.64;179.64
1992-04-22;178.12;178.12;178.12
1992-04-23;179.57;179.57;179.57
1992-04-24;180.15;180.15;180.15
1992-04-27;180.2;180.2;180.2
1992-04-28;179.34;179.34;179.34
1992-04-29;179.11;179.11;179.11
1992-04-30;179.16;179.16;179.16
1992-05-04;180.43;180.43;180.43
1992-05-05;181.5;181.5;181.5
1992-05-06;183.46;183.46;183.46
1992-05-07;184.14;184.14;184.14
1992-05-08;183.98;183.98;183.98
1992-05-11;184.66;184.66;184.66
1992-05-12;183.72;183.72;183.72
1992-05-13;184.39;184.39;184.39
1992-05-14;182.98;182.98;182.98
1992-05-15;180.51;180.51;180.51
1992-05-18;183.6;183.6;183.6
1992-05-19;183.88;183.88;183.88
1992-05-20;184.65;184.65;184.65
1992-05-21;184.73;184.73;184.73
1992-05-22;185;185;185
1992-05-25;184.29;184.29;184.29
1992-05-26;182.73;182.73;182.73
1992-05-27;181.71;181.71;181.71
1992-05-29;183.16;183.16;183.16
1992-06-01;185.04;185.04;185.04
1992-06-02;183.77;183.77;183.77
1992-06-03;181.92;181.92;181.92
