id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;RSI3sign
700;0.9772247996625888;0.9916356877323417;0.62;0.625;-0.05879564879564855;-0.1657104700854705;0.001319059088088173;0.0008400305463953373;79.3055302979635;77.24134633080054;0.41613037212925974;0.29757055464176574;0.0
701;1.0;1.0;0.64;0.625;-0.06234362934362904;-0.16928861003861054;-0.0035479805479804866;-0.003578139953140047;82.09431357829511;79.2789265058474;2.7887832803316144;2.0375801750468554;0.0
702;1.0;1.0;0.66;0.625;-0.06349055243040502;-0.17087263810760192;-0.0011469230867759833;-0.0015840280689913833;83.60905681201957;80.43712038863512;1.5147432337244595;1.158193882787728;0.0
703;0.9967897271268052;0.9987608426270135;0.66;0.62;-0.06070992256264699;-0.16898994757346975;0.002780629867758032;0.0018826905341321754;82.82072786143905;79.95224981956423;-0.7883289505805209;-0.48487056907089254;0.0
704;1.0;1.0;0.66;0.62;-0.06106075864383983;-0.169899774612766;-0.0003508360811928374;-0.0009098270392962626;84.1108037925115;80.90787692675036;1.290075931072451;0.9556271071861318;0.0
705;1.0;1.0;0.66;0.62;-0.060918440564457915;-0.17042549629275325;0.00014231807938191315;-0.00052572167998724;85.15001913980136;81.69209413308508;1.0392153472898542;0.7842172063347164;0.0
706;1.0;1.0;0.66;0.62;-0.06342517249583604;-0.17321413276231287;-0.0025067319313781256;-0.0027886364695596244;87.12868861082957;83.25134056270709;1.978669471028212;1.5592464296220072;0.0
707;1.0;1.0;0.66;0.62;-0.06410358565737027;-0.17437725289318945;-0.0006784131615342331;-0.001163120130876577;88.22243530605161;84.1581215255732;1.0937466952220376;0.9067809628661081;0.0
708;1.0;1.0;0.66;0.625;-0.06248826958623609;-0.1734063225745301;0.0016153160711341805;0.0009709303186593576;88.45931359411611;84.35540560594823;0.23687828806450284;0.19728408037504153;0.0
709;1.0;1.0;0.66;0.63;-0.06295760669218747;-0.17417623706224353;-0.00046933710595137984;-0.0007699144877134356;89.40628231515812;85.14807367723807;0.9469687210420119;0.7926680712898388;0.0
