id;Time;High;Low;Close
6943;2014-05-20;1384.37;1380.01;1381.27
6944;2014-05-21;1389.05;1374.66;1385.86
6945;2014-05-22;1391.0;1384.11;1388.52
6946;2014-05-23;1392.3;1382.54;1392.28
6947;2014-05-26;1397.47;1393.57;1394.15
6948;2014-05-27;1399.34;1389.03;1395.39
6949;2014-05-28;1397.72;1389.74;1392.85
6950;2014-05-30;1404.63;1393.16;1402.08
6951;2014-06-02;1406.26;1397.9;1399.4
6952;2014-06-03;1398.86;1392.19;1395.77
6953;2014-06-04;1397.9;1391.84;1397.47
6954;2014-06-05;1401.23;1391.2;1391.2
6955;2014-06-09;1406.44;1400.96;1406.44
6956;2014-06-10;1406.74;1401.5;1406.22
6957;2014-06-11;1410.09;1398.28;1400.35
6958;2014-06-12;1402.66;1395.49;1397.67
6959;2014-06-13;1397.39;1383.29;1390.15
6960;2014-06-16;1392.16;1380.28;1382.98
6961;2014-06-17;1390.09;1380.17;1384.27
6962;2014-06-18;1389.61;1378.42;1378.42
6963;2014-06-19;1391.52;1383.23;1386.04
6964;2014-06-23;1399.17;1381.23;1396.08
6965;2014-06-24;1400.56;1393.0;1400.37
6966;2014-06-25;1393.82;1375.26;1380.5
6967;2014-06-26;1383.16;1369.65;1372.38
6968;2014-06-27;1379.02;1372.7;1379.02
6969;2014-06-30;1384.13;1375.04;1376.81
6970;2014-07-01;1384.36;1372.88;1384.36
6971;2014-07-02;1390.02;1384.71;1388.11
6972;2014-07-03;1409.44;1390.01;1409.44
6973;2014-07-04;1409.17;1399.94;1399.94
6974;2014-07-07;1404.68;1396.35;1397.11
6975;2014-07-08;1399.88;1381.59;1381.59
6976;2014-07-09;1385.43;1376.68;1379.77
6977;2014-07-10;1379.09;1355.55;1357.82
6978;2014-07-11;1366.53;1356.24;1362.35
6979;2014-07-14;1383.04;1367.96;1382.55
6980;2014-07-15;1386.03;1368.83;1372.25
6981;2014-07-16;1393.12;1374.86;1393.12
6982;2014-07-17;1390.88;1376.36;1376.36
6983;2014-07-18;1388.82;1373.45;1387.37
6984;2014-07-21;1389.92;1378.64;1383.53
6985;2014-07-22;1399.09;1389.98;1399.09
6986;2014-07-23;1401.91;1395.34;1398.13
6987;2014-07-24;1407.55;1397.04;1405.7
6988;2014-07-25;1408.57;1401.0;1404.12
6989;2014-07-28;1408.2;1395.23;1400.87
6990;2014-07-29;1404.72;1397.18;1397.89
6991;2014-07-30;1402.96;1395.86;1398.23
6992;2014-07-31;1400.36;1377.29;1379.87
6993;2014-08-01;1383.55;1360.53;1361.44
6994;2014-08-04;1371.54;1360.14;1361.03
6995;2014-08-05;1368.29;1360.47;1366.13
6996;2014-08-06;1358.48;1342.19;1344.3
6997;2014-08-07;1349.7;1334.06;1334.4
6998;2014-08-08;1333.85;1320.99;1331.56
6999;2014-08-11;1358.16;1339.83;1357.36
7000;2014-08-12;1356.5;1346.93;1349.96
7001;2014-08-13;1361.82;1354.81;1361.82
7002;2014-08-14;1357.64;1350.04;1353.94
7003;2014-08-15;1368.51;1352.98;1352.98
7004;2014-08-18;1369.32;1362.32;1369.32
7005;2014-08-19;1376.61;1369.6;1376.61
7006;2014-08-20;1381.02;1367.87;1373.5
7007;2014-08-21;1385.18;1373.38;1385.03
7008;2014-08-22;1388.07;1378.17;1382.72
7009;2014-08-25;1394.69;1385.56;1394.69
7010;2014-08-26;1397.54;1388.73;1397.54
7011;2014-08-27;1398.48;1392.81;1397.41
7012;2014-08-28;1394.83;1380.59;1383.03
7013;2014-08-29;1388.99;1382.1;1388.89
7014;2014-09-01;1393.59;1382.47;1386.97
7015;2014-09-02;1391.94;1384.69;1387.94
7016;2014-09-03;1402.18;1391.88;1398.48
7017;2014-09-04;1402.34;1392.2;1397.99
7018;2014-09-05;1398.05;1384.86;1388.39
7019;2014-09-08;1392.73;1383.35;1392.73
7020;2014-09-09;1391.31;1382.56;1382.78
7021;2014-09-10;1388.31;1376.18;1387.38
7022;2014-09-11;1394.05;1378.44;1382.85
7023;2014-09-12;1389.6;1383.12;1388.59
7024;2014-09-15;1396.87;1380.22;1393.22
7025;2014-09-16;1395.29;1384.55;1395.29
7026;2014-09-17;1409.12;1399.29;1407.04
7027;2014-09-18;1416.8;1406.84;1416.79
7028;2014-09-19;1424.22;1418.23;1421.48
7029;2014-09-22;1423.6;1412.79;1418.29
7030;2014-09-23;1417.48;1405.32;1405.32
7031;2014-09-24;1411.23;1399.4;1411.23
7032;2014-09-25;1413.88;1391.01;1393.09
7033;2014-09-26;1400.31;1387.31;1396.2
7034;2014-09-29;1400.11;1384.09;1392.39
7035;2014-09-30;1403.22;1390.89;1403.0
7036;2014-10-01;1399.8;1381.59;1381.59
7037;2014-10-02;1382.22;1353.93;1353.93
7038;2014-10-03;1371.42;1360.97;1369.52
7039;2014-10-06;1380.73;1365.67;1365.71
7040;2014-10-07;1364.04;1337.63;1337.63
7041;2014-10-08;1336.43;1325.99;1331.83
7042;2014-10-09;1348.81;1316.15;1322.31
7043;2014-10-10;1316.93;1297.46;1302.34
7044;2014-10-13;1308.02;1289.33;1294.64
7045;2014-10-14;1308.93;1287.73;1307.86
7046;2014-10-15;1309.03;1269.91;1269.91
7047;2014-10-16;1285.33;1246.56;1271.01
7048;2014-10-17;1310.46;1267.78;1310.46
7049;2014-10-20;1310.83;1293.24;1306.44
7050;2014-10-21;1338.12;1301.51;1338.12
7051;2014-10-22;1348.15;1334.13;1344.34
7052;2014-10-23;1363.7;1336.11;1361.88
7053;2014-10-24;1367.34;1353.82;1358.57
7054;2014-10-27;1374.07;1348.79;1360.33
7055;2014-10-28;1381.29;1364.86;1380.83
7056;2014-10-29;1393.46;1383.49;1389.95
7057;2014-10-30;1398.02;1379.91;1397.18
7058;2014-10-31;1414.08;1404.19;1412.84
7059;2014-11-03;1414.93;1396.23;1399.05
7060;2014-11-04;1407.51;1397.34;1399.87
7061;2014-11-05;1414.09;1406.49;1414.09
7062;2014-11-06;1422.61;1406.31;1415.3
7063;2014-11-07;1422.11;1404.98;1410.88
7064;2014-11-10;1417.95;1406.71;1417.82
7065;2014-11-11;1425.06;1418.78;1424.93
7066;2014-11-12;1426.14;1408.86;1408.86
7067;2014-11-13;1423.13;1412.68;1422.76
7068;2014-11-14;1424.4;1411.58;1415.6
7069;2014-11-17;1421.82;1408.35;1419.92
7070;2014-11-18;1432.38;1419.31;1432.38
7071;2014-11-19;1432.58;1426.04;1428.01
7072;2014-11-20;1430.41;1418.61;1423.71
7073;2014-11-21;1447.53;1424.16;1447.53
7074;2014-11-24;1456.59;1445.15;1456.59
7075;2014-11-25;1467.97;1455.35;1467.36
7076;2014-11-26;1474.89;1455.5;1457.81
7077;2014-11-27;1467.31;1458.62;1465.96
7078;2014-11-28;1466.15;1453.77;1461.34
7079;2014-12-01;1456.9;1447.78;1450.03
7080;2014-12-02;1463.44;1447.97;1450.07
7081;2014-12-03;1466.02;1452.13;1464.84
7082;2014-12-04;1471.92;1447.18;1447.82
7083;2014-12-05;1474.7;1455.93;1474.7
7084;2014-12-08;1472.66;1466.19;1467.88
7085;2014-12-09;1466.47;1447.96;1452.24
7086;2014-12-10;1462.71;1450.49;1452.8
7087;2014-12-11;1459.45;1445.45;1454.45
7088;2014-12-12;1450.46;1425.86;1425.86
7089;2014-12-15;1438.39;1408.75;1408.75
7090;2014-12-16;1414.6;1386.61;1413.58
7091;2014-12-17;1409.12;1397.8;1405.35
7092;2014-12-18;1441.85;1419.99;1441.85
7093;2014-12-19;1456.51;1435.27;1452.36
7094;2014-12-22;1465.33;1453.66;1461.75
7095;2014-12-23;1472.0;1460.18;1470.49
7096;2014-12-29;1479.37;1470.66;1478.93
7097;2014-12-30;1476.33;1463.13;1464.55
7098;2015-01-02;1472.61;1460.67;1463.78
7099;2015-01-05;1467.69;1453.53;1454.81
7100;2015-01-07;1441.31;1421.34;1421.34
7101;2015-01-08;1458.17;1428.54;1456.72
7102;2015-01-09;1460.99;1439.15;1444.46
7103;2015-01-12;1460.11;1444.55;1453.64
7104;2015-01-13;1468.85;1449.84;1465.66
7105;2015-01-14;1459.68;1434.79;1434.79
7106;2015-01-15;1458.0;1421.84;1457.36
7107;2015-01-16;1470.47;1447.41;1468.9
7108;2015-01-19;1479.81;1466.78;1476.31
7109;2015-01-20;1498.27;1480.62;1491.59
7110;2015-01-21;1501.22;1483.26;1501.22
7111;2015-01-22;1526.46;1501.48;1523.8
7112;2015-01-23;1540.91;1530.36;1536.39
7113;2015-01-26;1554.7;1527.36;1554.7
7114;2015-01-27;1554.66;1525.44;1533.37
7115;2015-01-28;1562.54;1539.15;1562.54
7116;2015-01-29;1570.84;1550.11;1570.39
7117;2015-01-30;1582.1;1572.55;1573.62
7118;2015-02-02;1579.02;1567.63;1575.95
7119;2015-02-03;1594.63;1581.16;1593.42
7120;2015-02-04;1596.27;1574.0;1579.31
7121;2015-02-05;1588.32;1572.72;1586.13
7122;2015-02-06;1601.12;1580.99;1599.55
7123;2015-02-09;1593.18;1582.56;1591.4
7124;2015-02-10;1605.94;1583.04;1602.74
7125;2015-02-11;1604.97;1589.36;1593.03
7126;2015-02-12;1631.27;1594.3;1624.35
7127;2015-02-13;1643.85;1628.48;1642.04
7128;2015-02-16;1644.29;1637.17;1644.29
7129;2015-02-17;1639.08;1625.19;1630.99
7130;2015-02-18;1652.38;1634.67;1652.15
7131;2015-02-19;1662.24;1642.6;1662.24
7132;2015-02-20;1665.07;1652.85;1664.33
7133;2015-02-23;1679.49;1667.68;1679.48
7134;2015-02-24;1685.65;1666.93;1683.92
7135;2015-02-25;1685.67;1675.38;1678.73
7136;2015-02-26;1686.05;1678.2;1684.83
7137;2015-02-27;1695.37;1679.21;1691.03
7138;2015-03-02;1701.07;1675.98;1686.64
7139;2015-03-03;1694.29;1660.29;1661.87
7140;2015-03-04;1667.19;1643.62;1664.5
7141;2015-03-05;1678.54;1669.11;1669.56
7142;2015-03-06;1675.29;1661.65;1662.55
7143;2015-03-09;1666.05;1642.46;1660.36
7144;2015-03-10;1661.78;1640.25;1641.71
7145;2015-03-11;1667.91;1634.8;1663.31
7146;2015-03-12;1666.78;1653.24;1661.69
7147;2015-03-13;1669.74;1660.47;1665.13
7148;2015-03-16;1690.27;1671.06;1689.67
7149;2015-03-17;1691.64;1666.74;1675.88
7150;2015-03-18;1710.17;1674.25;1703.96
7151;2015-03-19;1719.44;1699.31;1707.5
7152;2015-03-20;1710.92;1696.48;1710.87
7153;2015-03-23;1708.57;1695.37;1698.38
7154;2015-03-24;1704.05;1691.96;1701.29
7155;2015-03-25;1705.56;1688.99;1694.39
7156;2015-03-26;1675.94;1654.04;1675.61
7157;2015-03-27;1681.62;1662.31;1662.56
7158;2015-03-30;1687.17;1669.52;1687.17
7159;2015-03-31;1689.22;1666.74;1667.73
7160;2015-04-01;1677.66;1654.99;1669.49
7161;2015-04-02;1675.57;1668.86;1675.52
7162;2015-04-07;1700.63;1687.96;1697.43
7163;2015-04-08;1701.58;1686.26;1686.77
7164;2015-04-09;1695.94;1687.16;1695.94
7165;2015-04-10;1699.98;1692.54;1699.96
7166;2015-04-13;1701.08;1688.61;1700.36
7167;2015-04-14;1709.01;1694.98;1701.39
7168;2015-04-15;1714.62;1699.48;1710.61
7169;2015-04-16;1710.83;1690.93;1690.93
7170;2015-04-17;1690.08;1655.72;1655.72
7171;2015-04-20;1678.39;1658.88;1678.28
7172;2015-04-21;1697.5;1679.36;1694.73
7173;2015-04-22;1713.48;1685.6;1706.25
7174;2015-04-23;1716.89;1681.26;1689.77
7175;2015-04-24;1700.23;1689.89;1698.51
7176;2015-04-27;1720.02;1697.81;1719.93
7177;2015-04-28;1715.9;1671.51;1679.52
7178;2015-04-29;1691.04;1632.68;1636.18
7179;2015-04-30;1642.97;1615.45;1628.04
7180;2015-05-04;1644.3;1630.29;1634.1
7181;2015-05-05;1640.68;1595.38;1595.48
7182;2015-05-06;1602.48;1573.9;1584.18
7183;2015-05-07;1594.42;1558.16;1587.65
7184;2015-05-08;1619.01;1580.13;1616.45
7185;2015-05-11;1625.17;1607.64;1617.03
7186;2015-05-12;1609.89;1589.66;1600.1
7187;2015-05-13;1622.03;1603.95;1622.01
7188;2015-05-15;1637.11;1615.02;1616.48
7189;2015-05-18;1626.79;1611.59;1622.57
7190;2015-05-19;1637.05;1620.76;1633.26
7191;2015-05-20;1637.7;1626.59;1637.48
7192;2015-05-21;1642.19;1627.8;1642.19
7193;2015-05-22;1653.71;1639.39;1648.46
7194;2015-05-25;1650.69;1639.1;1650.69
7195;2015-05-26;1656.98;1636.16;1638.49
7196;2015-05-27;1664.16;1637.79;1664.08
7197;2015-05-28;1668.48;1657.99;1667.06
7198;2015-05-29;1669.13;1644.99;1644.99
7199;2015-06-01;1656.85;1644.76;1649.59
7200;2015-06-02;1657.59;1629.94;1638.65
7201;2015-06-03;1650.28;1632.27;1641.69
7202;2015-06-04;1639.26;1618.84;1625.02
7203;2015-06-05;1616.95;1601.16;1606.45
7204;2015-06-08;1608.24;1589.57;1589.57
7205;2015-06-09;1594.46;1569.46;1587.84
7206;2015-06-10;1613.03;1578.85;1610.38
7207;2015-06-11;1618.66;1596.48;1604.89
7208;2015-06-12;1611.4;1588.43;1597.33
7209;2015-06-15;1586.38;1561.52;1566.99
7210;2015-06-16;1585.8;1548.68;1582.23
7211;2015-06-17;1584.27;1565.86;1567.46
7212;2015-06-18;1565.23;1538.47;1562.43
7213;2015-06-22;1606.62;1581.63;1606.62
7214;2015-06-23;1628.24;1611.54;1620.95
7215;2015-06-24;1627.57;1606.75;1611.5
7216;2015-06-25;1613.17;1594.9;1601.12
7217;2015-06-26;1614.3;1584.03;1608.26
7218;2015-06-29;1585.78;1545.58;1559.8
7219;2015-06-30;1561.34;1537.93;1541.66
7220;2015-07-01;1582.1;1546.42;1575.5
7221;2015-07-02;1577.77;1560.63;1562.1
7222;2015-07-03;1564.29;1544.55;1553.6
7223;2015-07-06;1539.46;1525.9;1526.94
7224;2015-07-07;1541.71;1516.09;1516.12
7225;2015-07-08;1528.61;1507.01;1520.88
7226;2015-07-09;1552.04;1524.48;1549.59
7227;2015-07-10;1590.54;1570.63;1590.54
7228;2015-07-13;1616.56;1601.14;1614.42
7229;2015-07-14;1616.56;1607.14;1616.25
7230;2015-07-15;1612.55;1600.4;1601.97
7231;2015-07-16;1639.18;1611.19;1636.12
7232;2015-07-17;1648.81;1630.02;1635.47
7233;2015-07-20;1655.82;1641.48;1653.44
7234;2015-07-21;1658.93;1634.87;1636.42
7235;2015-07-22;1633.35;1621.27;1621.27
7236;2015-07-23;1636.49;1617.4;1619.81
7237;2015-07-24;1626.72;1611.19;1612.8
7238;2015-07-27;1608.06;1581.07;1581.33
7239;2015-07-28;1594.86;1578.39;1588.22
7240;2015-07-29;1603.32;1583.08;1597.86
7241;2015-07-30;1609.38;1592.19;1603.5
7242;2015-07-31;1615.64;1600.45;1615.64
7243;2015-08-03;1621.73;1610.49;1618.28
7244;2015-08-04;1616.9;1606.54;1611.88
7245;2015-08-05;1630.01;1615.63;1627.42
7246;2015-08-06;1627.48;1619.42;1621.56
7247;2015-08-07;1622.94;1612.28;1612.28
7248;2015-08-10;1636.63;1608.27;1636.54
7249;2015-08-11;1638.12;1611.61;1614.72
7250;2015-08-12;1604.03;1573.12;1575.04
7251;2015-08-13;1599.61;1586.29;1594.15
7252;2015-08-14;1598.29;1583.34;1586.83
7253;2015-08-17;1603.68;1578.41;1592.81
7254;2015-08-18;1592.84;1580.39;1583.53
7255;2015-08-19;1576.86;1553.27;1553.51
7256;2015-08-20;1553.54;1532.96;1534.39
7257;2015-08-21;1530.71;1495.36;1495.36
7258;2015-08-24;1471.65;1405.01;1428.08
7259;2015-08-25;1487.26;1440.98;1483.35
7260;2015-08-26;1490.48;1444.63;1458.2
7261;2015-08-27;1505.88;1485.67;1502.86
7262;2015-08-28;1509.71;1490.46;1509.71
7263;2015-08-31;1504.55;1486.61;1501.07
7264;2015-09-01;1489.07;1460.67;1469.86
7265;2015-09-02;1486.13;1464.41;1471.51
7266;2015-09-03;1506.53;1479.13;1500.21
7267;2015-09-04;1486.05;1459.49;1461.46
7268;2015-09-07;1479.88;1466.2;1471.75
7269;2015-09-08;1499.47;1480.67;1488.88
7270;2015-09-09;1524.23;1505.99;1507.15
7271;2015-09-10;1505.66;1487.91;1494.35
7272;2015-09-11;1499.12;1484.18;1488.41
7273;2015-09-14;1491.82;1462.76;1467.73
7274;2015-09-15;1475.11;1450.57;1469.08
7275;2015-09-16;1490.56;1477.59;1483.66
7276;2015-09-17;1488.7;1480.37;1486.46
7277;2015-09-18;1478.69;1446.98;1453.11
7278;2015-09-21;1467.57;1443.73;1462.66
7279;2015-09-22;1467.57;1443.73;1462.66
7280;2015-09-23;1432.38;1416.92;1421.5
7281;2015-09-24;1424.2;1378.94;1381.87
7282;2015-09-25;1421.63;1401.05;1418.47
7283;2015-09-28;1416.08;1389.38;1389.38
7284;2015-09-29;1403.3;1369.29;1391.88
7285;2015-09-30;1423.83;1407.34;1416.89
7286;2015-10-01;1435.97;1399.34;1404.45
7287;2015-10-02;1429.38;1396.2;1412.86
7288;2015-10-05;1456.97;1429.65;1456.97
7289;2015-10-06;1464.58;1441.35;1457.15
7290;2015-10-07;1471.64;1452.01;1452.01
7291;2015-10-08;1464.99;1447.36;1464.49
7292;2015-10-09;1490.2;1473.99;1483.74
7293;2015-10-12;1504.6;1472.52;1481.43
7294;2015-10-13;1483.47;1452.78;1460.11
7295;2015-10-14;1455.06;1441.29;1442.75
7296;2015-10-15;1453.87;1441.76;1453.87
7297;2015-10-16;1469.71;1444.88;1452.36
7298;2015-10-19;1466.74;1452.21;1458.0
7299;2015-10-20;1471.82;1449.55;1466.67
7300;2015-10-21;1463.14;1443.16;1452.09
7301;2015-10-22;1485.66;1434.72;1484.47
7302;2015-10-23;1514.85;1486.1;1506.59
7303;2015-10-26;1515.23;1499.29;1506.16
7304;2015-10-27;1504.08;1485.72;1487.03
7305;2015-10-28;1503.22;1482.03;1499.64
7306;2015-10-29;1505.98;1484.17;1495.86
7307;2015-10-30;1508.45;1496.51;1499.23
7308;2015-11-02;1509.7;1480.29;1502.44
7309;2015-11-03;1508.68;1496.13;1507.45
7310;2015-11-04;1533.95;1512.89;1529.43
7311;2015-11-05;1535.05;1521.13;1523.25
7312;2015-11-06;1536.58;1516.54;1526.49
7313;2015-11-09;1537.25;1511.55;1511.55
7314;2015-11-10;1517.85;1488.19;1499.4
7315;2015-11-11;1518.3;1503.16;1511.46
7316;2015-11-12;1512.61;1487.96;1488.4
7317;2015-11-13;1485.56;1469.0;1476.21
7318;2015-11-16;1485.68;1458.52;1479.04
7319;2015-11-17;1514.33;1479.24;1513.93
7320;2015-11-18;1515.21;1504.38;1514.18
7321;2015-11-19;1530.91;1507.83;1512.77
7322;2015-11-20;1525.48;1505.94;1521.87
7323;2015-11-23;1521.87;1509.27;1515.8
7324;2015-11-24;1515.8;1486.74;1488.89
7325;2015-11-25;1508.38;1487.95;1506.52
7326;2015-11-26;1524.62;1502.3;1522.28
7327;2015-11-27;1527.62;1511.62;1522.0
7328;2015-11-30;1542.12;1515.33;1536.05
7329;2015-12-01;1546.53;1527.45;1530.52
7330;2015-12-02;1539.54;1521.64;1533.87
7331;2015-12-03;1544.94;1502.41;1502.41
7332;2015-12-04;1501.98;1475.79;1485.32
7333;2015-12-07;1504.61;1489.62;1494.52
7334;2015-12-08;1494.06;1450.44;1454.99
7335;2015-12-09;1460.85;1428.62;1440.94
7336;2015-12-10;1444.67;1427.59;1433.41
7337;2015-12-11;1433.38;1399.9;1401.14
7338;2015-12-14;1418.66;1388.78;1389.26
7339;2015-12-15;1427.11;1389.26;1426.47
7340;2015-12-16;1439.5;1418.87;1428.02
7341;2015-12-17;1461.49;1429.72;1438.32
7342;2015-12-18;1435.79;1415.12;1422.63
7343;2015-12-21;1443.8;1419.13;1419.13
7344;2015-12-22;1428.45;1410.24;1413.74
7345;2015-12-23;1446.69;1415.01;1446.69
7346;2015-12-28;1451.71;1432.55;1434.06
7347;2015-12-29;1452.95;1435.12;1452.95
7348;2015-12-30;1455.42;1442.17;1446.82
7349;2016-01-04;1441.34;1394.27;1394.39
7350;2016-01-05;1410.47;1384.05;1387.03
7351;2016-01-07;1379.66;1326.7;1357.12
7352;2016-01-08;1379.95;1348.76;1348.76
7353;2016-01-11;1362.03;1342.68;1348.64
7354;2016-01-12;1369.05;1345.67;1351.26
7355;2016-01-13;1377.87;1352.61;1360.98
7356;2016-01-14;1359.08;1326.71;1339.47
7357;2016-01-15;1348.51;1296.92;1305.24
7358;2016-01-18;1322.59;1300.54;1306.02
7359;2016-01-19;1341.73;1311.72;1332.17
7360;2016-01-20;1332.17;1289.4;1290.95
7361;2016-01-21;1319.81;1283.13;1312.6
7362;2016-01-22;1364.24;1320.14;1361.36
7363;2016-01-25;1367.81;1345.55;1354.41
7364;2016-01-26;1376.12;1332.4;1375.74
7365;2016-01-27;1377.47;1353.64;1365.59
7366;2016-01-28;1366.76;1328.28;1333.32
7367;2016-01-29;1359.92;1335.93;1356.32
7368;2016-02-01;1365.9;1335.14;1342.43
7369;2016-02-02;1340.38;1314.19;1320.29
7370;2016-02-03;1331.62;1295.5;1305.49
7371;2016-02-04;1334.83;1304.83;1333.72
7372;2016-02-05;1347.46;1322.68;1330.11
7373;2016-02-08;1339.6;1273.27;1273.95
7374;2016-02-09;1288.52;1253.63;1271.45
7375;2016-02-10;1306.17;1272.11;1297.82
7376;2016-02-11;1296.34;1247.06;1247.06
7377;2016-02-12;1286.67;1248.28;1286.67
7378;2016-02-15;1336.17;1290.62;1336.17
7379;2016-02-16;1349.87;1323.59;1328.14
7380;2016-02-17;1374.25;1329.73;1374.25
7381;2016-02-18;1381.53;1359.83;1362.98
7382;2016-02-19;1370.44;1349.5;1355.95
7383;2016-02-22;1385.74;1357.32;1385.74
7384;2016-02-23;1385.8;1366.51;1366.53
7385;2016-02-24;1368.89;1324.46;1327.85
7386;2016-02-25;1360.97;1328.24;1360.97
7387;2016-02-26;1378.77;1363.46;1370.8
7388;2016-02-29;1374.57;1345.17;1372.54
7389;2016-03-01;1392.02;1356.57;1391.45
7390;2016-03-02;1401.77;1373.34;1383.71
7391;2016-03-03;1394.48;1384.17;1389.45
7392;2016-03-04;1409.29;1389.95;1403.77
7393;2016-03-07;1403.4;1387.82;1397.04
7394;2016-03-08;1399.81;1385.51;1390.58
7395;2016-03-09;1402.78;1385.18;1398.47
7396;2016-03-10;1423.77;1385.06;1385.06
7397;2016-03-11;1419.19;1392.07;1418.39
7398;2016-03-14;1431.64;1415.12;1424.19
7399;2016-03-15;1424.19;1403.12;1403.95
7400;2016-03-16;1412.49;1386.88;1393.1
7401;2016-03-17;1404.08;1362.29;1390.86
7402;2016-03-18;1393.22;1371.66;1391.38
7403;2016-03-21;1391.77;1374.82;1377.56
7404;2016-03-22;1382.44;1354.39;1382.44
7405;2016-03-23;1382.63;1362.48;1368.21
7406;2016-03-24;1365.17;1345.34;1345.34
7407;2016-03-29;1358.13;1339.88;1348.7
7408;2016-03-30;1383.41;1348.7;1376.82
7409;2016-03-31;1375.54;1362.78;1365.7
7410;2016-04-01;1360.79;1343.27;1358.22
7411;2016-04-04;1370.43;1351.07;1361.86
7412;2016-04-05;1361.86;1327.44;1333.85
7413;2016-04-06;1349.02;1323.55;1349.02
7414;2016-04-07;1349.04;1330.51;1330.84
7415;2016-04-08;1365.0;1331.38;1364.94
7416;2016-04-11;1376.37;1353.57;1368.62
7417;2016-04-12;1368.64;1353.23;1366.6
7418;2016-04-13;1394.82;1368.65;1392.59
7419;2016-04-14;1396.47;1381.52;1384.11
7420;2016-04-15;1387.11;1379.03;1381.33
7421;2016-04-18;1386.45;1364.66;1381.89
7422;2016-04-19;1413.83;1383.34;1410.87
7423;2016-04-20;1419.8;1404.13;1419.67
7424;2016-04-21;1422.79;1402.0;1409.49
7425;2016-04-22;1408.93;1392.57;1396.37
7426;2016-04-25;1401.34;1384.99;1389.57
7427;2016-04-26;1399.95;1386.72;1389.8
7428;2016-04-27;1395.75;1382.12;1386.78
7429;2016-04-28;1391.26;1364.41;1389.61
7430;2016-04-29;1389.61;1357.9;1360.71
7431;2016-05-02;1365.07;1350.62;1352.91
7432;2016-05-03;1353.48;1326.35;1335.39
7433;2016-05-04;1336.0;1318.02;1319.17
7434;2016-05-06;1317.69;1300.9;1309.17
7435;2016-05-09;1336.61;1309.52;1328.2
7436;2016-05-10;1342.26;1328.68;1332.58
7437;2016-05-11;1338.52;1321.79;1326.13
7438;2016-05-12;1332.7;1311.3;1312.28
7439;2016-05-13;1325.85;1304.86;1323.18
7440;2016-05-16;1336.63;1311.61;1336.14
7441;2016-05-17;1348.46;1327.55;1331.71
7442;2016-05-18;1340.96;1322.26;1340.93
7443;2016-05-19;1340.75;1321.8;1321.8
7444;2016-05-20;1342.99;1322.23;1342.68
7445;2016-05-23;1345.52;1332.03;1338.97
7446;2016-05-24;1358.68;1327.56;1357.1
7447;2016-05-25;1370.45;1358.24;1367.07
7448;2016-05-26;1376.44;1364.17;1376.15
7449;2016-05-27;1379.2;1370.39;1376.5
7450;2016-05-30;1380.44;1371.69;1379.8
7451;2016-05-31;1383.38;1368.53;1369.48
7452;2016-06-01;1369.58;1351.9;1356.75
7453;2016-06-02;1364.12;1354.94;1359.14
7454;2016-06-03;1369.68;1338.94;1345.44
7455;2016-06-07;1369.03;1346.99;1367.15
7456;2016-06-08;1366.56;1359.11;1361.49
7457;2016-06-09;1362.45;1343.22;1344.0
7458;2016-06-10;1343.15;1313.36;1315.06
7459;2016-06-13;1312.79;1290.37;1294.51
7460;2016-06-14;1294.32;1270.16;1273.97
7461;2016-06-15;1306.89;1275.89;1304.09
7462;2016-06-16;1301.27;1270.71;1278.71
7463;2016-06-17;1300.27;1280.58;1298.38
7464;2016-06-20;1340.36;1301.39;1340.29
7465;2016-06-21;1346.92;1331.5;1344.59
7466;2016-06-22;1357.91;1338.65;1354.6
7467;2016-06-23;1366.98;1347.43;1360.73
7468;2016-06-27;1353.23;1240.68;1246.1
7469;2016-06-28;1290.36;1247.0;1278.52
7470;2016-06-29;1309.62;1280.69;1309.57
7471;2016-06-30;1324.38;1300.69;1323.57
7472;2016-07-01;1342.18;1325.17;1340.26
7473;2016-07-04;1345.73;1324.86;1325.54
7474;2016-07-05;1324.93;1300.46;1303.01
7475;2016-07-06;1303.68;1275.23;1284.58
7476;2016-07-07;1313.45;1285.06;1305.33
7477;2016-07-08;1326.76;1300.27;1326.21
7478;2016-07-11;1351.36;1328.73;1350.09
7479;2016-07-12;1358.76;1346.39;1354.51
7480;2016-07-13;1363.4;1351.76;1356.35
7481;2016-07-14;1369.72;1356.79;1364.92
7482;2016-07-15;1377.4;1361.11;1372.8
7483;2016-07-18;1380.06;1360.12;1368.25
7484;2016-07-19;1378.72;1360.79;1371.9
7485;2016-07-20;1386.72;1373.65;1386.59
7486;2016-07-21;1390.46;1373.42;1381.7
7487;2016-07-22;1382.08;1372.16;1377.47
7488;2016-07-25;1397.03;1381.26;1385.97
7489;2016-07-26;1389.95;1375.75;1382.73
7490;2016-07-27;1395.87;1383.69;1387.51
7491;2016-07-28;1393.07;1379.78;1382.08
7492;2016-07-29;1389.83;1382.09;1386.66
7493;2016-08-01;1395.74;1374.81;1379.46
7494;2016-08-02;1380.37;1357.43;1358.62
7495;2016-08-03;1362.28;1347.09;1352.34
7496;2016-08-04;1366.35;1354.03;1365.85
7497;2016-08-05;1381.16;1366.14;1378.83
7498;2016-08-08;1388.44;1379.79;1385.68
7499;2016-08-09;1411.35;1382.87;1411.35
7500;2016-08-10;1410.43;1403.96;1405.99
7501;2016-08-11;1416.9;1401.14;1416.9
