id;NormKurs5;NormKurs200;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI2_diff;RSI3_diff;RSI5_diff;RSI9_diff;RSI10_diff;RSI14_diff;RSI20_diff;RSI25_diff;Stoch_Sk1383;Stoch_Sd1383;Stoch_Sk533;Stoch_Sd533;Stoch_Sk2177;Stoch_Sd2177;Stoch_Sk211414;Stoch_Sd211414;Stoch_Sk31414;Stoch_Sd31414;MACD_12_26_9;MACDS_12_26_9;MACD_5_35_5;MACDS_5_35_5;MACD_12_26_9Diff;MACDS_12_26_9Diff;MACD_5_35_5Diff;MACDS_5_35_5Diff;MACD_12_26_9DiffDirChange;MACDS_12_26_9DiffDirChange;MACD_5_35_5DiffDirChange;MACDS_5_35_5DiffDirChange;week_of_year;day_of_year;day_of_month;day_week__0;day_week__1;day_week__2;day_week__3;day_week__4;month_year__1;month_year__2;month_year__3;month_year__4;month_year__5;month_year__6;month_year__7;month_year__8;month_year__9;month_year__10;month_year__11;month_year__12;week_month__1;week_month__2;week_month__3;week_month__4;week_month__5;week_month__6
85;0.1692635539746441;;;-0.0022438708861227384;;0.006233586708058247;;49.480672836047724;49.55952420150717;-8.229915082018408;-6.245724790773117;-4.387351598552058;-2.6950277315751023;-2.4378947588228286;-1.7375483826368452;-1.197856130720993;-0.9479447337368541;58.10143778607268;66.10731276246919;36.219045647911614;36.219045647911614;71.05943660373975;71.05943660373975;81.82306578402495;81.82306578402495;81.82306578402495;81.82306578402495;10.04013536238881;6.740406570511224;6.43015088510333;13.778528369565894;-1.9795819868772924;0.824932197969396;-6.8678369907504475;-3.67418874223128;-0.36;0.0;-0.36;-0.36;19;127;6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
86;0.4473936441524904;;;-0.016233557429952843;;-0.013989686543830105;;52.15460858340694;51.28124277744209;12.627730188860923;8.461415838855459;4.991985311187655;2.6739357473592165;2.397709203005874;1.721718575934915;1.2573096404917479;1.0548954753686388;55.033315132464644;60.22574205905298;37.63741610008244;37.63741610008244;67.54300312950657;67.54300312950657;81.64233196227009;81.64233196227009;81.64233196227009;81.64233196227009;9.678236388483356;7.32797253410565;6.5257598004623105;11.360938846531367;-0.3618989739054541;0.5875659635944261;0.09560891535898008;-2.4175895230345272;-0.216;0.0;1.0;-0.216;19;128;7;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
87;1.0;;;-0.034885039552592596;;-0.018651482122639753;;56.16940957648676;53.9067850595172;15.859728031640245;11.549927895311647;7.2210829252081155;4.014800993079817;3.6166122811885515;2.6255422820751093;1.9298947635538681;1.6229858595529336;51.10777695932984;54.74750995928904;53.47587798925877;53.47587798925877;63.17016146521559;63.17016146521559;81.09742254821334;81.09742254821334;81.09742254821334;81.09742254821334;11.314599535554862;8.125297934395492;13.534541436050176;12.085473043037636;1.6363631470715063;0.797325400289842;7.008781635587866;0.7245341965062693;1.0;0.0;0.6;1.0;19;129;8;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
88;0.8396754173979325;;;-0.03362963589634119;;0.0012554036562514095;;54.82375118068118;53.09962041388358;-7.5827435081334045;-4.627412967392026;-2.5865448101688884;-1.3456583958055788;-1.1927731337373615;-0.8071646456336197;-0.5349835297901038;-0.4155555417155483;45.367968639955016;50.50302024391649;72.68665699032407;72.68665699032407;57.64933871733064;57.64933871733064;80.10050005577509;80.10050005577509;80.10050005577509;80.10050005577509;11.933240103368007;8.886886368189995;15.835740865197295;13.335562317090856;0.618640567813145;0.7615884337945023;2.3011994291471183;1.2500892740532201;0.6;0.0;0.36;0.6;20;132;11;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
89;1.0;;;-0.043894338392937673;;-0.010264702496596487;;57.12993987365452;54.572440234348825;10.41018934279245;7.238312287966359;4.320843592433562;2.3061886929733433;2.0648075101935532;1.4728198204652472;1.0657456611871794;0.8889409608357397;41.01276490961792;45.829503502967576;82.36292233072217;82.36292233072217;51.77543227068249;51.77543227068249;79.11131502850911;79.11131502850911;79.11131502850911;79.11131502850911;13.362055737940864;9.781920242140169;20.75251169345279;15.807878775878166;1.4288156345728567;0.8950338739501742;4.916770828255494;2.4723164587873097;0.36;0.0;0.216;0.36;20;133;12;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
90;0.0;;;-0.01605725198283312;;0.027837086410104555;;47.66698503439699;48.82297269498544;-39.95506158865753;-28.254500996098564;-17.384686595635067;-9.462954839257534;-8.424223471773011;-5.749467539363387;-3.8199165825902384;-2.9659733733877403;34.935788681106914;40.43884074355993;74.27788631327665;74.27788631327665;47.660653335323346;47.660653335323346;77.83372845209298;77.83372845209298;77.83372845209298;77.83372845209298;10.548824070008777;9.93530100771389;10.300057739142176;13.971938430299502;-2.8132316679320866;0.15338076557372204;-10.452453954310613;-1.8359403455786634;-1.0;0.0;-1.0;-1.0;20;134;13;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
91;0.0;;;0.011932368448346638;;0.02798962043117976;;40.426197573972125;43.99040595914799;-13.554626525931866;-13.072867995831146;-10.764695115851747;-7.240787460424862;-6.621151184138647;-4.832566735837446;-3.362550397358163;-2.6626382981601395;36.41878262221293;37.45577873764591;58.043871880069275;58.043871880069275;44.36772691415302;44.36772691415302;76.0081484169339;76.0081484169339;76.0081484169339;76.0081484169339;4.545422745332644;8.857325355237641;-9.282968505037388;6.220302785187206;-6.003401324676133;-1.0779756524762494;-19.583026244179564;-7.751635645112296;-0.6;-1.0;-0.6;-0.6;20;135;14;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
92;0.18286785749320236;;;-0.0023435648904793034;;-0.01427593333882594;;43.93473193243737;46.10942991472547;16.939480089232102;11.741001764205585;6.905231646312526;3.5085343584652477;3.1019569063709795;2.1190239555774752;1.4689255218645485;1.1977537326568282;35.99758240172633;35.784051235015376;35.25374881301985;35.25374881301985;42.17222435587014;42.17222435587014;73.88946582321329;73.88946582321329;73.88946582321329;73.88946582321329;1.15420406935732;7.316701098061577;-16.691122186464554;-1.4168388720300475;-3.391218675975324;-1.5406242571760647;-7.408153681427166;-7.637141657217254;-0.36;-0.6;-0.36;-0.36;20;136;15;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
93;0.9586141094265106;;;-0.05031493015355538;;-0.04797136526307608;;56.11652512754913;54.016584048864935;37.61605362606648;30.244392360828797;20.851389595100414;12.181793195111759;10.985645670042906;7.907154134139468;5.695919945625533;4.723789316902661;45.79215199836715;39.40283900743546;34.07765171657297;34.07765171657297;42.29616813179707;42.29616813179707;71.50579762045902;71.50579762045902;71.50579762045902;71.50579762045902;4.270782815309985;6.707517441511259;-0.8964095565027037;-1.243362433520933;3.1165787459526655;-0.6091836565503179;15.79471262996185;0.17347643850911454;1.0;-0.36;1.0;1.0;21;139;18;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
94;0.9344042382679684;;;-0.048311472658091645;;0.0020034574954637327;;55.03944316723478;53.33691351639783;-4.530215227545824;-3.0907163536108087;-1.9057378153709408;-1.0770819603143522;-0.9677618742409493;-0.6796705324671066;-0.4620883738768242;-0.36246844890036556;52.49140642833587;44.76038027614311;46.487448686597155;46.487448686597155;43.80519207479306;43.80519207479306;68.92202529861409;68.92202529861409;68.92202529861409;68.92202529861409;6.1948166725057945;6.604977287710166;7.43167496155661;1.6483166981715807;1.924033857195809;-0.10254015380109305;8.328084518059313;2.8916791316925137;0.6;-0.216;0.6;0.6;21;140;19;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
95;0.8915652445123458;;;-0.046895827598142946;;0.0014156450599486989;;54.28340102628742;52.87141429652162;-3.908570539627391;-2.4610296438934895;-1.4103105237236946;-0.7560421409473577;-0.6747027771114631;-0.46549921987620735;-0.312133176197932;-0.24321125948151945;55.64446351132745;51.30934064601015;68.27202352445211;68.27202352445211;46.94661024822312;46.94661024822312;66.1656388179605;66.1656388179605;66.1656388179605;66.1656388179605;7.325322598542471;6.749046349876627;11.4709690106763;4.922534135673153;1.130505926036676;0.14406906216646131;4.03929404911969;3.274217437501573;0.36;1.0;0.36;0.36;21;141;20;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
96;0.852908212525224;;;-0.04614596533662032;;0.0007498622615226269;;54.07921787994748;52.74939407666901;-1.3354927962991923;-0.7693051882882003;-0.4054619769850589;-0.20418314633994328;-0.1807244248157076;-0.12202021985260814;-0.08045564508147862;-0.06218729437497217;59.51914961024763;55.88500651663697;73.59026116307545;73.59026116307545;49.290670754016716;49.290670754016716;63.496279467272544;63.496279467272544;63.496279467272544;63.496279467272544;8.051787587903846;7.009594597482071;13.537927596961481;7.794331956102596;0.726464989361375;0.2605482476054437;2.066958586285182;2.8717978204294425;0.216;0.6;0.216;0.216;21;143;22;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
97;1.0;;;-0.0653363817122453;;-0.019190416375624984;;59.917944138577646;56.49856686625272;20.61742656175636;15.578420318765694;10.243067519862976;5.838726258630167;5.251399508982466;3.74917278958371;2.674443616030274;2.2035769938689;63.70426172300032;59.62262494819179;72.53757747225677;72.53757747225677;53.103224684342855;53.103224684342855;61.5067843217182;61.5067843217182;61.5067843217182;61.5067843217182;11.170449495945832;7.841765577174823;23.785861936530637;13.12484194957861;3.118661908041986;0.8321709796927523;10.247934339569156;5.330509993476014;0.13;0.36;0.13;0.13;22;146;25;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
98;1.0;;;-0.07465821390358991;;-0.009321832191344609;;62.784188332028606;58.42537725292657;5.552019553872995;5.549410337436655;4.470039167378573;2.86624419345096;2.6128162749771207;1.92681038667385;1.4035723956300288;1.1661041348704657;72.70755858783383;65.31032330702725;71.85820256783067;71.85820256783067;59.010134175051554;59.010134175051554;60.007803677330116;60.007803677330116;60.007803677330116;60.007803677330116;14.926436876936577;9.258699837127175;34.811688336693805;20.353790745283675;3.755987380990746;1.4169342599523516;11.025826400163169;7.228948795705065;0.0;0.216;0.0;0.0;22;147;26;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
99;1.0;;;-0.0808582107485734;;-0.006199996844983485;;65.33834122656152;60.17803911988684;3.798775416156005;4.258949401646021;3.767701740198447;2.554152894532919;2.342755631838351;1.752661866960267;1.2874550648837797;1.0726745682684964;82.63809321170281;73.01663784084563;80.46508710584736;80.46508710584736;65.91007548694854;65.91007548694854;58.942233918542094;58.942233918542094;58.942233918542094;58.942233918542094;19.034444085668156;11.213848686835371;45.759211934265295;28.822264474944213;4.108007208731578;1.9551488497081966;10.94752359757149;8.468473729660538;0.0;0.13;0.0;0.0;22;148;27;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
100;1.0;;;-0.09642488284287623;;-0.015566672094302833;;70.0093054526462;63.54141910538323;4.301408472798769;5.833498353544854;6.133100241941364;4.670964226084678;4.344691386184522;3.363379985496387;2.526753330099851;2.124179525659862;91.36932036433456;82.2383240546237;88.21909316706774;88.21909316706774;71.63140336041388;71.63140336041388;58.29919087568628;58.29919087568628;58.29919087568628;58.29919087568628;24.763454211190947;13.923769791706487;61.301910182101665;39.6488130439967;5.729010125522791;2.709921104871116;15.54269824783637;10.826548569052484;0.0;0.0;0.0;0.0;22;149;28;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
101;0.5966953600160504;;;-0.07731200101050452;;0.01911288183237171;;62.406054164912966;59.18353804469095;-34.96850782052565;-25.39595690672479;-15.191025362177967;-7.6032512877332366;-6.670327659755543;-4.357881060692279;-2.7722976062389293;-2.0997053385077393;89.16540739318503;87.72427365640743;86.69335861991733;86.69335861991733;76.58750050214292;76.58750050214292;57.95773818456995;57.95773818456995;57.95773818456995;57.95773818456995;26.750535349863185;16.489122903337826;62.225070186626226;47.17423209153987;1.987081138672238;2.565353111631339;0.9231600045245614;7.525419047543174;0.0;0.0;0.0;0.0;22;150;29;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
102;0.8389954457429856;;;-0.08493385562776964;;-0.007621854617265125;;65.35448345009458;61.19456042315025;11.110174386006115;7.481201502335352;4.792599348301778;2.9484292851816107;2.694554597920572;2.0110223784593018;1.4802401995520853;1.2343646070479863;89.99941961775613;90.17804912509187;79.80604569433258;79.80604569433258;81.09816184999623;81.09816184999623;58.01932007772623;58.01932007772623;58.01932007772623;58.01932007772623;29.567643702385794;19.104827063147418;67.10400157490812;53.81748858599595;2.8171083525226095;2.6157041598095923;4.878931388281899;6.643256494456082;0.0;0.0;0.0;0.0;23;153;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
103;1.0;;;-0.09063898800992193;;-0.005705132382152284;;67.8663872853855;62.94907501109765;7.823093181733213;5.64864679182574;3.873268192892482;2.511903835290923;2.311307684360571;1.7545145879473978;1.3057834181015338;1.0934341227469275;91.20174843522221;90.12219181538775;70.29404483514332;70.29404483514332;86.07956587610269;86.07956587610269;58.22604391362894;58.22604391362894;58.22604391362894;58.22604391362894;32.84181328111572;21.85222430674108;73.82213658651312;60.485704586168346;3.274169578729925;2.74739724359366;6.718135011605;6.668216000172393;0.0;0.0;0.0;0.0;23;154;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
104;1.0;;;-0.10964336218162475;;-0.019004374171702823;;73.14878980364921;66.86850410936825;10.401085623119855;8.887457872113472;7.169526774434999;5.282402518263709;4.943587656156026;3.919429098270598;3.0078819874246534;2.551472329451869;93.5180097357819;91.57305926292004;72.73716158207087;72.73716158207087;89.38957681572967;89.38957681572967;59.20575342841877;59.20575342841877;59.20575342841877;59.20575342841877;38.461382651560825;25.174055975705027;88.6238804533291;69.86509654188859;5.619569370445106;3.3218316689639487;14.801743866815968;9.379391955720244;0.0;0.0;0.0;0.0;23;155;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
105;0.881795675910077;;;-0.10062275446488929;;0.009020607716735463;;70.31593427935756;65.23760814265233;-12.729946599437199;-9.000353993813206;-5.493200391266711;-2.832855524291645;-2.491697711366996;-1.6308959667159115;-1.0305127297248262;-0.7752545509951005;92.83317692439047;92.51764503179817;78.07000763068994;78.07000763068994;90.84977725479018;90.84977725479018;61.05440053330316;61.05440053330316;61.05440053330316;61.05440053330316;41.669635011293394;28.4731717828227;93.66898593515157;77.79972633964292;3.208252359732569;3.2991158071176727;5.045105481822475;7.934629797754326;0.0;0.0;0.0;0.0;23;156;4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
106;1.0;;;-0.11116503723662365;;-0.010542282771734357;;73.87675561618408;67.89518789261216;9.31393428630065;6.90249868731631;5.003875678761503;3.560821336826521;3.3331011280784963;2.6575797499598224;2.055054555317014;1.749517623251414;93.07537744137221;93.14218803384817;88.03173533529798;88.03173533529798;91.23135195021052;91.23135195021052;63.57677261700338;63.57677261700338;63.57677261700338;63.57677261700338;46.103913355684654;31.999320097395092;103.452597980463;86.35068355324961;4.4342783443912595;3.526148314572392;9.783612045311429;8.550957213606694;0.0;0.0;0.0;0.0;23;157;5;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
107;0.7977338276087675;;;-0.10062912898862951;;0.010535908247994136;;69.89064029117232;65.59605461359982;-17.71401824987082;-12.514961625282993;-7.668009538663483;-3.9861153250117667;-3.5093213201441387;-2.299133279012338;-1.4491770989592467;-1.0871647997571046;92.38090932789305;92.76315456455188;88.22913299947432;88.22913299947432;91.29174802885392;91.29174802885392;66.30785179034908;66.30785179034908;66.30785179034908;66.30785179034908;48.02759302316281;35.20497468254864;104.1274233797244;92.27626349540787;1.9236796674781544;3.205654585153546;0.6748253992614082;5.925579942158265;0.0;0.0;0.0;0.0;24;160;8;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
108;0.0;;;-0.08657025786641266;;0.014058871122216848;;63.66490942605556;61.93094661503931;-22.91372049319444;-17.521426108655632;-11.448196286897584;-6.225730865116759;-5.512950727851745;-3.665107998560508;-2.3327676349882296;-1.7564665266470385;88.46850938314012;91.3082653841351;81.1343474416798;81.1343474416798;91.30076703454066;91.30076703454066;69.26320992381275;69.26320992381275;69.26320992381275;69.26320992381275;47.31539704727652;37.627059155494216;96.80178255000533;93.78476984694036;-0.7121959758862886;2.4220844729455777;-7.325640829719077;1.508506351532489;-1.0;0.0;-1.0;0.0;24;161;9;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
109;0.0;;;-0.0815892697987497;;0.004980988067662964;;62.37482025698536;61.16576887303383;-4.325710747668161;-3.4555280098742003;-2.328311892332529;-1.2900891690701997;-1.1449329164873063;-0.7651777420054842;-0.48835181069199507;-0.36790347096520293;86.47404962749052;89.10782277950786;62.876494054803516;62.876494054803516;90.23958345213806;90.23958345213806;72.46680154266821;72.46680154266821;72.46680154266821;72.46680154266821;45.868799834860965;39.275407291367564;89.18004836925616;92.2498626877123;-1.4465972124155542;1.6483481358733485;-7.621734180749172;-1.5349071592280694;-0.6;0.0;-0.6;-1.0;24;162;10;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
110;0.0;;;-0.03170786632520565;;0.04988140347354405;;43.68001082974688;48.86851392540551;-30.118810450196882;-31.375316462412936;-27.410862681669002;-18.694809427238482;-17.070051129990347;-12.297254947628318;-8.298540527874707;-6.40721149660834;74.9385686985117;83.29370923638074;40.63220348720257;40.63220348720257;87.18018691938808;87.18018691938808;75.37845066796783;75.37845066796783;75.37845066796783;75.37845066796783;37.5708902372719;38.934503880548434;59.601949933798096;81.36722510307423;-8.297909597589069;-0.34090341081913067;-29.57809843545806;-10.882637584638061;-0.36;-1.0;-0.36;-0.6;24;163;11;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
111;9.104053661303796e-05;;;-0.029726705466661865;;0.001981160858543784;;43.68223794827695;48.86982180867506;0.011557627002934723;0.007873994326992317;0.004510228153055351;0.002227118530072403;0.001958429177477683;0.001307883269554111;0.0008765131841883544;0.0006981066508231493;65.12657538110848;75.51306456903686;22.741924243040202;22.741924243040202;82.29822120213643;82.29822120213643;77.49955924133326;77.49955924133326;77.49955924133326;77.49955924133326;30.64230942734025;37.2760649899068;39.87770934603191;67.53738651739346;-6.9285808099316455;-1.6584388906416336;-19.72424058776619;-13.829838585680776;-0.216;-0.6;-0.216;-0.36;24;164;12;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
112;0.08078462716499042;;;-0.03231664190927133;;-0.0025899364426094675;;45.397804165967685;49.852590725294846;10.878034222893817;6.866779164852709;3.662403978406825;1.7155662176907356;1.4982763048895933;0.9827689166197828;0.6495047939720422;0.5138197244942901;56.13260646417909;65.39925018126638;16.99062347771143;16.99062347771143;76.27289953660762;76.27289953660762;79.02039421985012;79.02039421985012;79.02039421985012;79.02039421985012;25.42872814973157;34.906597621871754;28.684175006585974;54.58631601379096;-5.213581277608682;-2.369467368035046;-11.193534339445932;-12.951070503602494;-0.13;-0.36;-0.13;-0.216;25;167;15;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
113;0.7540234470892324;;;-0.06161544867626385;;-0.029298806766992515;;56.89262749938473;56.85293985266839;46.109133636873935;34.80993472059791;21.74143568710838;11.494823333417045;10.207689846946131;7.000349127373546;4.784941309557787;3.842239460493012;52.537154769701445;57.932112204996294;29.35581202895909;29.35581202895909;69.32667348217586;69.32667348217586;80.09763110060372;80.09763110060372;80.09763110060372;80.09763110060372;25.49752833223488;33.02478376394438;36.57741431125737;48.5833487796131;0.06880018250330977;-1.8818138579273764;7.893239304671397;-6.002967234177866;1.0;-0.216;1.0;-0.13;25;168;16;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
114;1.0;;;-0.06181375538285494;;-0.00019830670659109345;;57.89865061687085;57.502265361157875;2.6478888006502643;2.3501622059659297;1.6983649482478356;1.006023117486123;0.9075896628738391;0.6493255084894827;0.45834769476755355;0.37334454046488474;48.46374889358531;52.37783670915525;51.69433236791178;51.69433236791178;62.26262814095984;62.26262814095984;80.70134247526053;80.70134247526053;80.70134247526053;80.70134247526053;25.714769645224806;31.56278094020046;42.4504451825087;46.5390475805783;0.21724131298992688;-1.4620028237439158;5.873030871251331;-2.0443011990347983;0.6;-0.13;0.6;0.0;25;169;17;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
115;0.8597726648972935;;;-0.05325622251782962;;0.008557532865025322;;55.4718206659769;55.97941967760953;-12.29507409415529;-7.599612279829564;-4.367625015999465;-2.4268299508939535;-2.1796850899292366;-1.522845683548347;-1.0135279925409861;-0.7782366512918202;45.5410817145439;48.847328459276845;70.88255087109651;70.88255087109651;55.46491516427678;55.46491516427678;81.05882121831608;81.05882121831608;81.05882121831608;81.05882121831608;24.826117173690363;30.215448186898442;42.695500357324136;45.25786517282691;-0.8886524715344422;-1.3473327533020196;0.24505517481543393;-1.2811824077513876;-1.0;0.0;0.36;0.0;25;170;18;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
116;0.6771450809573041;;;-0.045048870572600604;;0.008207351945229015;;52.85140793094958;54.33798926842415;-12.699975222364891;-8.116563534261395;-4.717926587888769;-2.6204127350273225;-2.3526257810706213;-1.641430409185375;-1.0905506235436206;-0.8362870253193435;44.54918583591705;46.18467214801539;71.72578864900387;71.72578864900387;50.01546026163404;50.01546026163404;81.00594179374731;81.00594179374731;81.00594179374731;81.00594179374731;23.031682694012943;28.778695088321342;39.22022222003534;43.24531752189639;-1.7944344796774203;-1.4367530985770998;-3.4752781372887966;-2.0125476509305216;-0.6;0.0;-1.0;0.0;26;174;22;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
117;1.0;;;-0.0575502484098787;;-0.012501377837278095;;58.339397153128836;57.675210808365115;24.388782835727085;17.086406181452226;10.40013734492446;5.487989222179259;4.873405693426669;3.3372215399409626;2.2698548417992015;1.814276567933419;48.350373420561844;46.14688032367423;62.6915962977601;62.6915962977601;48.25591012888233;48.25591012888233;80.67524729841664;80.67524729841664;80.67524729841664;80.67524729841664;23.409473176385063;27.704850705934085;43.43079038877886;43.30714181085721;0.3777904823721201;-1.0738443823872572;4.210568168743521;0.06182428896082115;1.0;0.0;1.0;1.0;26;175;23;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
118;0.0;;;-0.03260058841420378;;0.024949659995674917;;48.456499963509934;51.3358663651774;-36.172729733864074;-26.425256336570854;-16.923214693789134;-9.882897189618902;-8.929046672158087;-6.339344443187713;-4.270044487958842;-3.293751791573449;55.62151148755857;49.507023581345784;47.65749019108508;47.65749019108508;49.176790902234;49.176790902234;79.6405741561002;79.6405741561002;79.6405741561002;79.6405741561002;20.211911529509962;26.20626287064926;34.04151746930643;40.218600363673616;-3.1975616468751014;-1.4985878352848232;-9.389272919472432;-3.0885414471835944;-1.0;0.0;-1.0;-1.0;26;176;24;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
119;0.4462286493251871;;;-0.041160391222699384;;-0.008559802808495602;;52.450289358061944;53.765506412198725;16.932306681949846;12.016007922267981;7.435678191514221;3.99378939455201;3.551088658878612;2.429640047021323;1.6404375260788981;1.3031664008274433;63.053528712871355;55.675137873663886;43.30953038413755;43.30953038413755;51.85336977919801;51.85336977919801;77.96811875356343;77.96811875356343;77.96811875356343;77.96811875356343;18.91624445541106;24.748259187601622;32.513223177984855;37.65014130177736;-1.2956670740989011;-1.4580036830476395;-1.528294291321572;-2.568459061896256;-0.6;0.0;-0.6;-0.6;26;177;25;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
120;0.3646481549507929;;;-0.03778183231508102;;0.003378558907618366;;51.63752795732752;53.24478893162888;-3.347345762017234;-2.2902915268816173;-1.4145347668163382;-0.8127614007344235;-0.7336353152230259;-0.5207174805698429;-0.35129363313556183;-0.27116374949933686;65.35609940448964;61.343713201639815;37.46640111037893;37.46640111037893;54.91719980599221;54.91719980599221;75.668409321221;75.668409321221;75.668409321221;75.668409321221;17.422308902138184;23.283069130508935;30.03222069496792;35.11083443284088;-1.4939355532728769;-1.4651900570926877;-2.481002483016937;-2.539306868936478;-0.36;0.0;-0.36;-0.36;26;178;26;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
121;0.7075409065390457;;;-0.043481616315012385;;-0.005699783999931367;;54.90122185784571;55.19878378577329;15.357643773079332;10.518106986286021;6.267189977379914;3.2636939005181915;2.8895481521595414;1.9539948541444048;1.3058445259781664;1.0314690008545426;65.82006270361018;64.74323027365702;45.09458363483913;45.09458363483913;58.24898838012498;58.24898838012498;73.123232937523;73.123232937523;73.123232937523;73.123232937523;17.15974009085994;22.058403322579135;31.766732174272647;33.9961336799848;-0.2625688112782427;-1.2246658079297994;1.7345114793047287;-1.1147007528560806;-0.216;0.0;1.0;-0.216;27;181;29;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
122;0.7501738207850831;;;-0.037202444077666895;;0.00627917223734549;;52.85806878328132;53.95339040550981;-11.624978065208168;-7.178785112872902;-3.9383903019829347;-2.043153074564394;-1.8188944522080845;-1.2453933802634793;-0.8177286370081305;-0.6232004346420723;64.44743948906238;65.20786719905402;47.970070449536315;47.970070449536315;61.33466508592945;61.33466508592945;70.4087126285698;70.4087126285698;70.4087126285698;70.4087126285698;16.18809890719899;20.884342439503108;30.28444139875569;32.7589029195751;-0.9716411836609495;-1.1740608830760273;-1.482290775516958;-1.2372307604097017;-0.13;0.0;-1.0;-0.13;27;182;30;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
123;1.0;;;-0.04165228092198421;;-0.004449836844317316;;55.59556676454068;55.55520506703301;14.231863636492875;9.491667043158436;5.455767520190854;2.7374979812593594;2.4095189905857026;1.6018146615231998;1.0538902601968658;0.8253674448099844;65.40563882544843;65.22438033937361;55.555166772654864;55.555166772654864;63.906278948691906;63.906278948691906;67.63621007741739;67.63621007741739;67.63621007741739;67.63621007741739;16.092734892567933;19.926020930116074;31.751444773453386;32.42308353753453;-0.09536401463105904;-0.9583215093870336;1.467003374697697;-0.3358193820405688;0.0;0.0;1.0;0.0;27;183;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
